fdc_id,description,data_type,food_category_id,publication_date,calories,protein_g,fat_g,carbs_g
172529,"Veal, variety meats and by-products, heart, raw",sr_legacy_food,17,2019-04-01,104.9,17.18,3.98,0.08
172530,"Veal, variety meats and by-products, heart, cooked, braised",sr_legacy_food,17,2019-04-01,177.8,29.12,6.75,0.13
172531,"Lamb, variety meats and by-products, liver, raw",sr_legacy_food,17,2019-04-01,133.8,20.38,5.02,1.78
172532,"Lamb, variety meats and by-products, liver, cooked, braised",sr_legacy_food,17,2019-04-01,211.7,30.57,8.81,2.53
172533,"Lamb, variety meats and by-products, liver, cooked, pan-fried",sr_legacy_food,17,2019-04-01,231.1,25.53,12.65,3.78
172534,"Veal, variety meats and by-products, liver, raw",sr_legacy_food,17,2019-04-01,135.0,19.93,4.85,2.91
172535,"Veal, variety meats and by-products, liver, cooked, braised",sr_legacy_food,17,2019-04-01,185.1,28.42,6.26,3.77
172536,"Veal, variety meats and by-products, lungs, cooked, braised",sr_legacy_food,17,2019-04-01,98.7,18.74,2.64,0.0
172537,"Lamb, variety meats and by-products, mechanically separated, raw",sr_legacy_food,17,2019-04-01,271.7,14.97,23.54,0.0
172538,"Lamb, variety meats and by-products, pancreas, raw",sr_legacy_food,17,2019-04-01,147.7,14.84,9.82,0.0
172539,"Lamb, variety meats and by-products, pancreas, cooked, braised",sr_legacy_food,17,2019-04-01,227.4,22.83,15.12,0.0
172540,"Veal, variety meats and by-products, spleen, raw",sr_legacy_food,17,2019-04-01,93.0,18.3,2.2,0.0
172541,"Veal, variety meats and by-products, spleen, cooked, braised",sr_legacy_food,17,2019-04-01,122.3,24.08,2.89,0.0
172542,"Veal, variety meats and by-products, thymus, raw",sr_legacy_food,17,2019-04-01,96.5,17.21,3.07,0.0
172543,"Veal, variety meats and by-products, thymus, cooked, braised",sr_legacy_food,17,2019-04-01,118.7,22.67,3.11,0.0
172544,"Lamb, ground, cooked, broiled",sr_legacy_food,17,2019-04-01,275.8,24.75,19.65,0.0
172545,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",sr_legacy_food,17,2019-04-01,238.1,17.54,18.66,0.0
172546,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",sr_legacy_food,17,2019-04-01,264.1,25.51,18.01,0.0
172547,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",sr_legacy_food,17,2019-04-01,196.1,18.91,13.38,0.0
172548,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",sr_legacy_food,17,2019-04-01,209.5,26.73,11.4,0.0
172549,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",sr_legacy_food,17,2019-04-01,256.0,17.21,20.8,0.0
172550,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",sr_legacy_food,17,2019-04-01,276.8,24.95,19.67,0.0
172551,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",sr_legacy_food,17,2019-04-01,273.5,17.18,22.75,0.0
172552,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",sr_legacy_food,17,2019-04-01,335.0,21.82,27.53,0.0
172553,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",sr_legacy_food,17,2019-04-01,238.9,17.07,18.96,0.0
172554,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",sr_legacy_food,17,2019-04-01,330.0,29.46,23.57,0.0
172555,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",sr_legacy_food,17,2019-04-01,260.9,23.84,18.39,0.0
172556,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",sr_legacy_food,17,2019-04-01,238.8,17.01,18.97,0.0
172557,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",sr_legacy_food,17,2019-04-01,330.6,28.92,23.88,0.0
172558,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",sr_legacy_food,17,2019-04-01,260.4,23.48,18.5,0.0
172559,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",sr_legacy_food,17,2019-04-01,263.2,22.62,19.19,0.0
172560,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,195.4,18.76,13.37,0.0
172561,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,226.9,25.34,13.95,0.0
172562,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,267.6,17.18,22.1,0.0
172563,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",sr_legacy_food,17,2019-04-01,289.2,24.41,21.28,0.0
172564,"Game meat, bison, top sirloin, separable lean only, trimmed to 0"" fat, raw",sr_legacy_food,17,2019-04-01,107.2,21.4,2.4,0.0
172565,"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",sr_legacy_food,17,2019-04-01,110.0,22.1,2.4,0.0
172566,"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",sr_legacy_food,17,2019-04-01,103.3,21.1,2.1,0.0
172567,"Veal, breast, separable fat, cooked",sr_legacy_food,17,2019-04-01,517.8,9.4,53.35,0.0
172568,"Veal, shank (fore and hind), separable lean and fat, raw",sr_legacy_food,17,2019-04-01,107.9,19.15,3.48,0.0
172569,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",sr_legacy_food,17,2019-04-01,182.0,31.54,6.2,0.0
172570,"Veal, shank (fore and hind), separable lean only, raw",sr_legacy_food,17,2019-04-01,102.6,19.28,2.83,0.0
172571,"Veal, shank (fore and hind), separable lean only, cooked, braised",sr_legacy_food,17,2019-04-01,167.8,32.22,4.33,0.0
172572,"Lamb, Australian, imported, fresh, separable fat, raw",sr_legacy_food,17,2019-04-01,644.9,6.27,68.87,0.0
172573,"Lamb, Australian, imported, fresh, separable fat, cooked",sr_legacy_food,17,2019-04-01,635.3,9.42,66.4,0.0
172574,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,189.5,18.85,12.68,0.0
172575,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",sr_legacy_food,17,2019-04-01,229.1,24.78,14.44,0.0
172576,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,128.9,20.46,5.23,0.0
172577,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,182.1,27.31,8.1,0.0
172578,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,195.7,18.59,13.48,0.0
172579,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,224.2,25.25,13.69,0.0
172580,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,127.7,20.45,5.1,0.0
172581,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,206.8,27.75,10.65,0.0
172582,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,202.7,18.33,14.38,0.0
172583,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",sr_legacy_food,17,2019-04-01,227.5,25.75,13.83,0.0
172584,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,125.9,20.43,4.91,0.0
172585,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, broiled",sr_legacy_food,17,2019-04-01,176.1,26.75,7.68,0.0
172586,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,197.7,19.32,13.38,0.0
172587,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",sr_legacy_food,17,2019-04-01,212.2,25.49,12.25,0.0
172588,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,140.2,21.0,6.24,0.0
172589,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",sr_legacy_food,17,2019-04-01,233.8,32.16,11.68,0.0
172590,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,251.0,16.68,20.47,0.0
172591,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked",sr_legacy_food,17,2019-04-01,289.2,23.58,21.65,0.0
172592,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,149.5,19.36,8.01,0.0
172593,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked",sr_legacy_food,17,2019-04-01,225.7,26.18,13.44,0.0
172594,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,257.4,16.48,21.28,0.0
172595,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",sr_legacy_food,17,2019-04-01,285.1,21.71,22.03,0.0
172596,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,158.2,19.1,9.09,0.0
172597,"Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8"" fat, cooked, broiled",sr_legacy_food,17,2019-04-01,224.7,23.83,14.38,0.0
172598,"Game meat, bison, chuck, shoulder clod, separable lean only, raw",sr_legacy_food,17,2019-04-01,112.8,21.12,3.15,0.0
172599,"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",sr_legacy_food,17,2019-04-01,168.8,29.45,5.67,0.0
172600,"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",sr_legacy_food,17,2019-04-01,165.4,30.18,4.96,0.0
172601,"Game meat, bison, top round, separable lean only, 1"" steak, raw",sr_legacy_food,17,2019-04-01,115.2,23.32,2.43,0.0
172602,"Game meat, deer, ground, raw",sr_legacy_food,17,2019-04-01,151.3,21.78,7.13,0.0
172603,"Game meat, deer, ground, cooked, pan-broiled",sr_legacy_food,17,2019-04-01,179.8,26.45,8.22,0.0
172604,"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",sr_legacy_food,17,2019-04-01,142.2,30.2,2.38,0.0
172605,"Game meat, deer, shoulder clod, separable lean only, cooked, braised",sr_legacy_food,17,2019-04-01,180.7,36.28,3.95,0.0
172606,"Veal, Australian, shank, hind, bone-in, separable lean only, raw",sr_legacy_food,17,2019-04-01,121.7,20.37,4.47,0.0
172607,"Veal, Australian, shank, hind, bone-in, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,143.9,19.78,7.2,0.0
172608,"Lamb, Australian, ground,  85% lean / 15% fat, raw",sr_legacy_food,17,2019-04-01,255.0,17.14,20.71,0.0
172609,"Lamb, New Zealand, imported, Intermuscular fat, cooked",sr_legacy_food,17,2019-04-01,596.1,8.53,62.44,0.0
172610,"Lamb, New Zealand, imported, breast, separable lean only, cooked, braised",sr_legacy_food,17,2019-04-01,270.4,28.16,17.53,0.0
172611,"Lamb, New Zealand, imported, breast, separable lean only, raw",sr_legacy_food,17,2019-04-01,149.1,18.31,7.98,1.02
172612,"Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted",sr_legacy_food,17,2019-04-01,142.2,23.69,5.27,0.0
172613,"Lamb, New Zealand, imported, subcutaneous fat, cooked",sr_legacy_food,17,2019-04-01,674.0,5.24,72.28,0.62
172614,"Lamb, New Zealand, imported, liver, cooked, soaked and fried",sr_legacy_food,17,2019-04-01,168.2,25.8,6.56,1.48
172615,"Lamb, New Zealand, imported, liver, raw",sr_legacy_food,17,2019-04-01,136.0,20.7,4.92,2.22
172616,"Lamb, New Zealand, imported, ground lamb, cooked, braised",sr_legacy_food,17,2019-04-01,192.5,22.6,11.34,0.0
172617,"Lamb, New Zealand, imported, ground lamb, raw",sr_legacy_food,17,2019-04-01,193.0,20.33,12.41,0.0
172618,"Lamb, New Zealand, imported, testes, cooked, soaked and fried",sr_legacy_food,17,2019-04-01,125.1,21.01,4.56,0.0
172619,"Lamb, New Zealand, imported, testes, raw",sr_legacy_food,17,2019-04-01,67.6,11.4,2.38,0.14
172620,"Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",sr_legacy_food,17,2019-04-01,271.8,17.51,22.04,0.86
172621,"Lamb, New Zealand, imported, tongue - swiss cut, raw",sr_legacy_food,17,2019-04-01,224.6,14.27,18.61,0.0
172622,"Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",sr_legacy_food,17,2019-04-01,155.0,27.94,4.81,0.0
172623,"Lamb, New Zealand, imported, tenderloin, separable lean only, raw",sr_legacy_food,17,2019-04-01,116.4,20.53,3.81,0.0
172624,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",sr_legacy_food,17,2019-04-01,162.4,25.53,6.7,0.0
172625,"Lamb, New Zealand, imported, loin saddle, separable lean only, raw",sr_legacy_food,17,2019-04-01,131.3,20.86,5.32,0.0
172626,"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",sr_legacy_food,17,2019-04-01,263.8,31.4,15.36,0.0
172627,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",sr_legacy_food,17,2019-04-01,198.8,25.14,10.91,0.0
172628,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw",sr_legacy_food,17,2019-04-01,142.7,20.2,6.88,0.0
172629,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",sr_legacy_food,17,2019-04-01,173.0,24.39,8.38,0.0
172630,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised",sr_legacy_food,17,2019-04-01,376.2,20.48,32.63,0.14
172631,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,337.0,16.17,30.14,0.27
172632,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",sr_legacy_food,17,2019-04-01,246.5,29.59,14.22,0.04
172633,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,185.6,18.39,12.12,0.73
172634,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",sr_legacy_food,17,2019-04-01,157.0,28.96,4.57,0.0
172635,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,121.7,21.44,3.99,0.0
172636,"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",sr_legacy_food,17,2019-04-01,307.1,28.53,21.43,0.03
172637,"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,231.4,17.43,17.9,0.14
172638,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",sr_legacy_food,17,2019-04-01,287.0,21.45,22.33,0.05
172639,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",sr_legacy_food,17,2019-04-01,156.5,27.87,5.0,0.0
172640,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",sr_legacy_food,17,2019-04-01,195.1,23.56,11.2,0.01
172641,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,169.4,19.88,9.96,0.05
172642,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",sr_legacy_food,17,2019-04-01,207.9,23.41,12.68,0.03
172643,"Veal, leg, top round, cap off, cutlet, boneless, raw",sr_legacy_food,17,2019-04-01,106.9,22.07,2.07,0.0
172644,"Veal, loin, chop, separable lean only, cooked, grilled",sr_legacy_food,17,2019-04-01,159.2,29.75,4.44,0.07
172645,"Veal, shank, separable lean only, raw",sr_legacy_food,17,2019-04-01,93.8,19.77,1.64,0.0
172646,"Veal, foreshank, osso buco, separable lean only, cooked, braised",sr_legacy_food,17,2019-04-01,157.1,29.12,4.51,0.0
172647,"Veal, seam fat only, cooked",sr_legacy_food,17,2019-04-01,504.6,11.16,50.17,2.11
172648,"Veal, shank, separable lean and fat, raw",sr_legacy_food,17,2019-04-01,106.8,19.28,3.3,0.0
172649,"Veal, foreshank, osso buco, separable lean and fat, cooked, braised",sr_legacy_food,17,2019-04-01,182.1,27.94,7.77,0.11
172650,"Veal, loin, chop, separable lean and fat, cooked, grilled",sr_legacy_food,17,2019-04-01,198.1,28.04,9.48,0.16
172651,"Veal, shoulder, blade chop, separable lean and fat, cooked, grilled",sr_legacy_food,17,2019-04-01,198.6,25.72,10.57,0.15
172652,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,136.2,23.42,4.73,0.0
172653,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,136.3,22.28,5.24,0.0
172654,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,214.6,32.08,9.59,0.0
172655,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,131.4,23.11,4.33,0.0
172656,"Lamb, Australian, imported, fresh, seam fat, cooked",sr_legacy_food,17,2019-04-01,553.9,13.81,54.72,1.55
172657,"Lamb, Australian, imported, fresh, seam fat, raw",sr_legacy_food,17,2019-04-01,458.7,15.65,44.01,0.0
172658,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,218.5,27.54,12.04,0.0
172659,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,186.8,20.97,11.43,0.0
172660,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",sr_legacy_food,17,2019-04-01,142.6,23.23,5.52,0.0
172661,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, grilled",sr_legacy_food,17,2019-04-01,236.2,33.17,11.5,0.0
172662,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,193.0,25.95,9.91,0.0
172663,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",sr_legacy_food,17,2019-04-01,290.8,25.96,20.77,0.0
172664,"Bagels, cinnamon-raisin",sr_legacy_food,18,2019-04-01,275.3,9.8,1.7,55.2
172665,"Bagels, cinnamon-raisin, toasted",sr_legacy_food,18,2019-04-01,295.8,10.6,1.8,59.3
172666,"Bagels, oat bran",sr_legacy_food,18,2019-04-01,266.8,10.7,1.2,53.3
172667,"Biscuits, plain or buttermilk, frozen, baked",sr_legacy_food,18,2019-04-01,339.5,6.2,11.03,53.87
172668,"Biscuits, plain or buttermilk, refrigerated dough, higher fat",sr_legacy_food,18,2019-04-01,307.1,6.66,10.58,46.32
172669,"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",sr_legacy_food,18,2019-04-01,324.3,6.79,11.22,49.05
172670,"Biscuits, plain or buttermilk, prepared from recipe",sr_legacy_food,18,2019-04-01,353.1,7.0,16.3,44.6
172671,"Biscuits, mixed grain, refrigerated dough",sr_legacy_food,18,2019-04-01,264.4,6.1,5.6,47.4
172672,"Bread, cracked-wheat",sr_legacy_food,18,2019-04-01,267.9,8.7,3.9,49.5
172673,"Bread, egg",sr_legacy_food,18,2019-04-01,283.2,9.5,6.0,47.8
172674,"Bread, egg, toasted",sr_legacy_food,18,2019-04-01,311.8,10.5,6.6,52.6
172675,"Bread, french or vienna (includes sourdough)",sr_legacy_food,18,2019-04-01,272.3,10.75,2.42,51.88
